timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727364883889,647,GetAllUnits,200,OK,SmartStorage Users 1-31,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,647,0,401
1727364884066,674,GetAllUnits,200,OK,SmartStorage Users 1-32,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,674,0,403
1727364884239,652,GetAllUnits,200,OK,SmartStorage Users 1-33,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,652,0,402
1727364884411,728,GetAllUnits,200,OK,SmartStorage Users 1-34,text,true,,4874,3324,5,5,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,728,0,477
1727364884588,666,GetAllUnits,200,OK,SmartStorage Users 1-35,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,666,0,402
1727364884768,689,GetAllUnits,200,OK,SmartStorage Users 1-36,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,689,0,426
1727364884942,723,GetAllUnits,200,OK,SmartStorage Users 1-37,text,true,,4874,3324,4,4,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,723,0,456
1727364885115,793,GetAllUnits,200,OK,SmartStorage Users 1-38,text,true,,4874,3324,3,3,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,793,0,488
1727364885297,947,GetAllUnits,200,OK,SmartStorage Users 1-39,text,true,,4874,3324,2,2,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,947,0,614
1727364885465,779,GetAllUnits,200,OK,SmartStorage Users 1-40,text,true,,4874,3324,2,2,https://ueolonfa4j.execute-api.eu-north-1.amazonaws.com/testing/smartstorage/GetAllUnits,779,0,449
